Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,1m,3m,6m,1y,2y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Total_Return_Rank,Divergence_Rank,Divergence_Rank,Penalty,Penalty,Average_Rank,Average_Rank,Delta_Previous_Rank,Delta_Previous_Dynamic_Expected_Return,Trend_State,Position_State,Momentum_State,Composite_State,DER_cap_monthly,DER_capped,F_trend,DER_capped_trend,Total_Return_Rank,Total_Return_Rank,Divergence_Rank,Divergence_Rank,Penalty,Penalty,Recent_Momentum_Rank,Recent_Weakness_Penalty,Coverage_Penalty,State_Adjustment,Durability_Adjustment,Average_Rank,Average_Rank,Market_Cap,Market_Cap_B,Market_Cap_Rank,Market_Cap_Bucket,Market_Cap_Asset_Type,Market_Cap_Source,High_52W,Pct_From_52W_High,At_52W_High
465,CHD,Household & Personal Products,-99.1,3.2,-1.3,-4.0,-10.7,-7.1,-11.1,-25.6,-39.5,-54.6,-75.0,-99.1,46.1,-103.4,2.5,0.0,-1245.2132839133385,51.2,413.0,413.0,440.0,440.0,114.39,114.39,508.84,508.84,-57,-391.19630766219234,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,413.0,413.0,440.0,440.0,114.39,114.39,348.0,14.0,0.0,25.0,0.0,508.84,508.84,22301132471.03,22.301,387.0,other,equity,data_raw,105.88,-11.11,False
466,PCG,Utilities,-151.0,2.6,2.6,0.8,-10.2,-7.5,-8.1,-24.7,-39.6,-45.8,-63.4,-151.0,11.7,-156.3,2.4,0.0,-4133.589454567755,-0.7,525.0,525.0,537.0,537.0,97.47,97.47,509.32,509.32,47,866.4105454322453,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,525.0,525.0,537.0,537.0,97.47,97.47,312.0,4.0,0.0,-2.0,0.0,509.32,509.32,37041419252.89,37.041,286.0,large,equity,data_raw,19.16,-12.21,False
467,PEG,Utilities,-84.8,3.3,3.3,-2.8,-11.1,-12.6,-18.0,-27.3,-29.7,-39.2,-54.7,-84.8,16.1,-87.7,2.1,0.0,-895.283890265276,65.5,367.0,367.0,393.0,393.0,110.74,110.74,515.79,515.79,-22,1884.1135281967645,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,367.0,367.0,393.0,393.0,110.74,110.74,410.0,40.0,0.0,25.0,0.0,515.79,515.79,38908935980.61,38.909,274.0,large,equity,data_raw,87.63,-10.9,False
468,AVB,Real Estate,-123.8,3.9,3.9,0.9,-0.7,-2.4,-9.8,-25.8,-35.0,-55.5,-76.7,-123.8,8.8,-128.7,3.0,0.0,-1866.8965923463463,26.4,474.0,474.0,496.0,496.0,120.86,120.86,515.96,515.96,12,3133.1034076536534,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,474.0,474.0,496.0,496.0,120.86,120.86,236.0,0.0,0.0,25.0,0.0,515.96,515.96,26840777080.48,26.841,346.0,other,equity,data_raw,195.3,-3.13,False
469,T,Telecom Services,-72.2,16.0,-12.8,-12.5,-21.0,-20.1,-25.5,-23.5,-15.3,-13.8,-31.0,-72.2,30.9,-91.2,1.4,0.0,-105.198737911653,78.1,333.0,333.0,359.0,359.0,114.77,114.77,518.82,518.82,-97,-51.188278457624286,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,333.0,333.0,359.0,359.0,114.77,114.77,520.0,58.0,0.0,25.0,0.0,518.82,518.82,158213678453.65,158.214,78.0,cap100,equity,data_raw,29.435,-22.64,False
470,XLP,Index,-92.8,1.0,1.0,-3.7,-10.2,-9.0,-11.8,-20.3,-30.3,-46.6,-64.3,-92.8,21.2,-93.5,2.2,0.0,-5000.0,57.5,396.0,396.0,422.0,422.0,114.05,114.05,519.35,519.35,-16,-116.49714794392912,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,396.0,396.0,422.0,422.0,114.05,114.05,358.0,14.0,0.0,25.0,0.0,519.35,519.35,14855075840.0,14.855,,etf,etf,data_raw,90.14,-8.99,False
471,BIIB,Healthcare,-168.1,3.6,0.8,1.2,-3.5,-2.1,9.3,-3.7,-32.5,-66.4,-101.9,-168.1,14.3,-174.2,2.0,0.0,-3798.482442133632,-17.9,553.0,553.0,558.0,558.0,121.03,121.03,520.23,520.23,5,982.5869021746571,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,553.0,553.0,558.0,558.0,121.03,121.03,169.0,0.0,0.0,0.0,0.0,520.23,520.23,29003311184.1,29.003,326.0,other,equity,data_raw,205.97,-4.62,False
472,VRSK,Industrials,-119.0,8.1,2.4,-3.8,-12.0,-19.2,-34.2,-51.1,-64.3,-77.1,-97.7,-119.0,50.5,-133.4,2.7,0.0,-16.827423525030987,31.3,466.0,466.0,488.0,488.0,98.25,98.25,520.25,520.25,2,-2.6825350566745687,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,466.0,466.0,488.0,488.0,98.25,98.25,498.0,58.0,0.0,0.0,0.0,520.25,520.25,23583931200.0,23.584,374.0,other,equity,data_raw,253.35,-28.95,False
473,HSIC,Healthcare,-138.1,4.1,0.3,-0.9,-7.6,-8.0,-8.0,-17.6,-34.0,-59.4,-83.8,-138.1,10.2,-143.9,1.8,0.0,-2319.76410658925,12.1,504.0,504.0,519.0,519.0,123.27,123.27,520.97,520.97,-14,170.33589341075003,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,504.0,504.0,519.0,519.0,123.27,123.27,302.0,4.0,0.0,0.0,0.0,520.97,520.97,8691848906.75,8.692,517.0,other,equity,data_raw,89.29,-14.55,False
474,DLTR,Discount Stores,-140.3,9.7,-3.2,4.3,-7.6,-11.6,-11.1,-5.7,-32.1,-64.0,-89.1,-140.3,36.8,-158.6,1.5,0.0,-952.4024083676434,10.0,509.0,509.0,524.0,524.0,110.29,110.29,521.34,521.34,-62,-186.84264250316153,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,509.0,509.0,524.0,524.0,110.29,110.29,320.0,22.0,0.0,0.0,0.0,521.34,521.34,20998916585.64,20.999,401.0,other,equity,data_raw,142.4,-23.27,False
475,MDLZ,Confectioners,-116.9,1.9,0.2,-2.8,-6.4,-4.2,-12.1,-24.9,-42.2,-60.0,-80.6,-116.9,19.9,-119.1,2.3,0.0,-3329.1476580000085,33.4,461.0,461.0,485.0,485.0,103.11,103.11,523.11,523.11,-38,233.6014312789439,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,461.0,461.0,485.0,485.0,103.11,103.11,305.0,14.0,0.0,25.0,0.0,523.11,523.11,78289801382.9,78.29,159.0,large,equity,data_raw,63.57,-4.06,False
476,ES,Utilities,-118.8,3.8,3.8,-0.8,-8.6,-7.4,-9.8,-12.4,-21.9,-49.6,-79.4,-118.8,49.7,-124.9,1.7,0.0,-2419.992213856925,31.5,465.0,465.0,487.0,487.0,114.55,114.55,523.7,523.7,30,2580.007786143075,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,465.0,465.0,487.0,487.0,114.55,114.55,318.0,4.0,0.0,25.0,0.0,523.7,523.7,26280471114.07,26.28,353.0,other,equity,data_raw,76.41,-8.55,False
477,ARE,Real Estate,-192.0,2.8,2.4,16.3,7.0,0.7,-19.9,-48.5,-70.7,-104.5,-137.6,-192.0,27.8,-197.6,2.5,0.0,-4239.607506455962,-41.7,575.0,575.0,577.0,577.0,105.22,105.22,524.77,524.77,33,760.3924935440382,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,575.0,575.0,577.0,577.0,105.22,105.22,172.0,10.0,0.0,0.0,0.0,524.77,524.77,9257194591.46,9.257,513.0,other,equity,data_raw,85.37,-37.78,False
478,PPG,Specialty Chemicals,-142.6,2.6,-0.1,-0.4,-7.7,-6.3,-9.9,-24.2,-44.2,-69.2,-94.1,-142.6,10.8,-146.2,2.2,0.0,-3504.472878378141,7.7,513.0,513.0,528.0,528.0,119.2,119.2,525.45,525.45,-3,-116.75215915814988,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,513.0,513.0,528.0,528.0,119.2,119.2,300.0,4.0,0.0,0.0,0.0,525.45,525.45,24955883795.93,24.956,361.0,other,equity,data_raw,133.43,-16.09,False
479,PFE,Pharmaceuticals,-125.6,4.4,-0.9,-1.1,-9.0,-5.7,-1.8,-4.0,-17.3,-52.4,-77.0,-125.6,23.6,-131.9,1.9,0.0,-2244.6380244046795,24.6,483.0,483.0,504.0,504.0,119.28,119.28,528.38,528.38,-49,-404.0830630733476,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,483.0,483.0,504.0,504.0,119.28,119.28,269.0,4.0,0.0,25.0,0.0,528.38,528.38,146418723745.44,146.419,86.0,cap100,equity,data_raw,28.745,-10.63,False
480,WY,Real Estate,-139.4,3.1,1.6,1.1,-5.2,-5.9,-11.0,-26.3,-43.6,-67.6,-87.0,-139.4,12.6,-143.8,2.6,0.0,-2801.293935957704,10.8,507.0,507.0,522.0,522.0,121.49,121.49,528.79,528.79,18,2198.706064042296,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,507.0,507.0,522.0,522.0,121.49,121.49,289.0,14.0,0.0,-2.0,0.0,528.79,528.79,17809752992.41,17.81,431.0,other,equity,data_raw,27.75,-10.99,False
481,IP,Packaging & Containers,-130.7,8.5,1.3,4.1,-8.8,-13.8,-25.1,-39.7,-42.8,-60.6,-80.1,-130.7,26.9,-144.8,2.2,0.0,-580.7574430492505,19.6,489.0,489.0,508.0,508.0,118.26,118.26,529.16,529.16,38,117.45934905690467,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,489.0,489.0,508.0,508.0,118.26,118.26,411.0,22.0,0.0,0.0,0.0,529.16,529.16,17940035644.71,17.94,428.0,other,equity,data_raw,50.25,-32.58,False
482,CRM,Software,-125.0,4.8,-0.4,-6.1,-9.9,-18.6,-31.1,-48.7,-62.9,-76.6,-100.6,-125.0,111.0,-136.5,2.6,0.0,-259.8613876495163,25.2,478.0,478.0,499.0,499.0,102.66,102.66,530.81,530.81,14,-31.004622251446932,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,478.0,478.0,499.0,499.0,102.66,102.66,483.0,40.0,0.0,0.0,0.0,530.81,530.81,154586250000.0,154.586,81.0,cap100,equity,data_raw,269.11,-29.86,False
483,MCD,Restaurants,-79.9,0.0,-0.2,-4.8,-16.4,-18.6,-23.1,-30.1,-42.9,-56.2,-68.9,-79.9,53.8,-79.5,2.4,0.0,-1432.2549476380077,70.4,353.0,353.0,378.0,378.0,98.06,98.06,530.91,530.91,-31,-76.20340951781736,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,353.0,353.0,378.0,378.0,98.06,98.06,476.0,58.0,0.0,25.0,0.0,530.91,530.91,193769158733.8,193.769,61.0,cap100,equity,data_raw,341.75,-20.2,False
484,ADA-USD,Cryptocurrency,-92.0,0.0,0.0,-25.5,-34.2,-43.5,-66.2,-82.3,-95.5,-123.1,-91.1,-92.0,3485.6,-107.6,1.8,0.0,5000.0,23.2,484.0,484.0,419.0,419.0,136.72,136.72,531.07,531.07,-50,4.999739599607892,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,484.0,484.0,419.0,419.0,136.72,136.72,581.0,58.0,0.0,25.0,0.0,531.07,531.07,6676693350.31,6.677,,crypto,crypto,data_raw,0.891,-79.32,False
485,ICE,Financial Data & Stock Exchanges,-82.0,3.0,3.0,-7.5,-16.1,-19.4,-27.1,-34.7,-39.3,-48.1,-64.7,-82.0,26.5,-84.8,2.0,0.0,-229.7442947766549,68.3,357.0,357.0,384.0,384.0,113.68,113.68,532.48,532.48,3,436.4312992674902,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,357.0,357.0,384.0,384.0,113.68,113.68,501.0,58.0,0.0,25.0,0.0,532.48,532.48,80336703659.05,80.337,153.0,large,equity,data_raw,176.05,-19.31,False
486,ECL,Specialty Chemicals,-91.1,2.2,0.9,-2.7,-13.6,-15.1,-19.2,-25.1,-28.5,-34.7,-60.3,-91.1,35.5,-93.5,1.8,0.0,-1853.218859513781,59.2,389.0,389.0,414.0,414.0,113.44,113.44,533.54,533.54,1,1214.0252787771155,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,389.0,389.0,414.0,414.0,113.44,113.44,435.0,58.0,0.0,0.0,0.0,533.54,533.54,71578000398.99,71.578,180.0,large,equity,data_raw,309.24,-17.76,False
487,WDAY,Technology,-154.6,6.6,0.8,2.8,1.3,-14.9,-34.2,-53.6,-72.4,-91.8,-119.4,-154.6,88.9,-171.1,2.6,0.0,-624.6162304647878,-4.3,531.0,531.0,541.0,541.0,109.0,109.0,533.65,533.65,21,90.20439508672689,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,531.0,531.0,541.0,541.0,109.0,109.0,406.0,18.0,0.0,0.0,0.0,533.65,533.65,29729910736.08,29.73,319.0,other,equity,data_raw,249.85,-40.8,False
488,WTW,Financials,-102.8,4.4,4.4,-1.7,-13.6,-20.6,-28.6,-37.8,-44.1,-56.0,-75.1,-102.8,22.9,-108.1,2.6,0.0,-585.4861946325703,47.5,422.0,422.0,448.0,448.0,106.67,106.67,534.12,534.12,26,1821.166611776559,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,422.0,422.0,448.0,448.0,106.67,106.67,485.0,58.0,0.0,-2.0,0.0,534.12,534.12,24423301767.96,24.423,367.0,other,equity,data_raw,352.79,-26.7,False
489,MTCH,Internet Content & Information,-120.5,3.6,0.2,2.8,0.1,-3.5,-6.5,-15.6,-33.4,-70.8,-105.7,-120.5,469.7,-142.4,1.9,0.0,-5000.0,-8.0,536.0,536.0,491.0,491.0,116.76,116.76,534.66,534.66,-11,0.0,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,536.0,536.0,491.0,491.0,116.76,116.76,210.0,0.0,0.0,25.0,0.0,534.66,534.66,6918846692.73,6.919,525.0,other,equity,data_raw,39.2,-24.13,False
490,MTD,Healthcare,-103.2,7.3,0.3,-6.0,-14.7,-19.9,-22.6,-33.6,-46.7,-72.0,-87.4,-103.2,88.0,-118.0,2.0,0.0,-457.32929327464603,47.0,424.0,424.0,450.0,450.0,107.66,107.66,535.51,535.51,0,24.754588286409728,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,424.0,424.0,450.0,450.0,107.66,107.66,475.0,58.0,0.0,0.0,0.0,535.51,535.51,23854668433.8,23.855,371.0,other,equity,data_raw,1525.17,-22.6,False
491,OMC,Advertising Agencies,-120.4,4.4,4.4,-3.5,-10.9,-10.8,-12.6,-28.4,-42.0,-55.3,-70.5,-120.4,7.3,-125.6,2.3,0.0,-1466.8470062502463,29.9,469.0,469.0,490.0,490.0,111.3,111.3,535.85,535.85,35,3533.1529937497535,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,469.0,469.0,490.0,490.0,111.3,111.3,374.0,40.0,0.0,-2.0,0.0,535.85,535.85,21555017820.69,21.555,397.0,other,equity,data_raw,87.17,-13.24,False
492,HD,,-95.8,0.6,-1.9,-4.7,-14.9,-18.8,-27.5,-38.8,-49.3,-64.8,-79.5,-95.8,61.9,-96.4,2.2,0.0,-1042.135387186285,54.5,403.0,403.0,430.0,430.0,109.91,109.91,537.91,537.91,-21,-642.5990080621539,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,403.0,403.0,430.0,430.0,109.91,109.91,487.0,58.0,0.0,0.0,0.0,537.91,537.91,309056327757.73,309.056,40.0,cap100,equity,data_raw,411.41,-24.66,False
493,ABNB,Travel Services,-67.1,1.0,1.0,-6.7,-8.4,-7.3,-11.2,-22.4,-39.3,-60.1,,-67.1,33.1,-102.6,2.0,0.0,-5000.0,-0.3,523.0,523.0,344.0,344.0,132.57,132.57,538.22,538.22,-9,0.0,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,523.0,523.0,344.0,344.0,132.57,132.57,346.0,14.0,11.0,0.0,0.0,538.22,538.22,55885631266.93,55.886,221.0,large,equity,data_raw,147.25,-9.19,False
494,TEAM,Technology,-155.2,0.5,0.5,-13.1,-33.7,-46.0,-64.7,-79.9,-96.8,-120.0,-146.3,-155.2,620.0,-158.3,2.5,0.0,1720.207134899571,-18.2,554.0,554.0,542.0,542.0,122.51,122.51,538.41,538.41,3,0.0,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,554.0,554.0,542.0,542.0,122.51,122.51,580.0,58.0,0.0,-2.0,0.0,538.41,538.41,11740436040.58,11.74,488.0,other,equity,data_raw,184.0,-62.38,False
495,AIG,Insurance - Diversified,-88.4,1.0,1.0,-5.8,-12.3,-14.4,-20.7,-28.5,-35.3,-40.7,-38.7,-88.4,9.9,-88.8,1.9,0.0,-2980.336367533396,61.9,377.0,377.0,402.0,402.0,110.63,110.63,538.48,538.48,9,-150.6163044586756,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,377.0,377.0,402.0,402.0,110.63,110.63,444.0,40.0,0.0,25.0,0.0,538.48,538.48,38938346164.69,38.938,273.0,large,equity,data_raw,87.29,-15.87,False
496,CMS,Utilities,-83.2,0.0,0.0,-5.2,-12.9,-11.6,-13.7,-16.0,-19.0,-32.4,-53.7,-83.2,38.9,-82.7,2.0,0.0,-5000.0,67.1,361.0,361.0,388.0,388.0,118.0,118.0,540.65,540.65,-50,-171.36443412013523,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,361.0,361.0,388.0,388.0,118.0,118.0,404.0,40.0,0.0,25.0,0.0,540.65,540.65,21735583385.27,21.736,394.0,other,equity,data_raw,80.355,-12.44,False
497,BXP,Real Estate,-162.0,2.7,2.7,2.3,2.0,-6.8,-16.7,-28.2,-35.4,-63.5,-97.3,-162.0,7.4,-166.1,2.4,0.0,-4269.187396930916,-11.7,542.0,542.0,549.0,549.0,120.43,120.43,541.23,541.23,25,730.8126030690837,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,542.0,542.0,549.0,549.0,120.43,120.43,270.0,10.0,0.0,0.0,0.0,541.23,541.23,9895571989.88,9.896,509.0,other,equity,data_raw,76.37,-18.75,False
498,HRL,Packaged Foods,-163.8,4.8,0.6,2.0,-6.3,-8.8,-18.3,-36.5,-55.9,-85.4,-115.0,-163.8,42.7,-173.8,2.2,0.0,-2002.8022943400433,-13.6,545.0,545.0,552.0,552.0,114.23,114.23,543.93,543.93,4,304.41017681523545,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,545.0,545.0,552.0,552.0,114.23,114.23,343.0,14.0,0.0,0.0,0.0,543.93,543.93,12816835898.94,12.817,470.0,other,equity,data_raw,26.18,-11.04,False
499,STE,Healthcare,-86.4,1.8,0.1,-2.7,-12.6,-19.6,-24.8,-32.2,-45.2,-63.0,-81.0,-86.4,69.5,-88.7,2.0,0.0,-1019.7178924478254,63.9,372.0,372.0,397.0,397.0,110.19,110.19,545.14,545.14,-27,0.22233723262536387,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,372.0,372.0,397.0,397.0,110.19,110.19,465.0,58.0,0.0,25.0,0.0,545.14,545.14,20715151952.55,20.715,404.0,other,equity,data_raw,269.44,-21.23,False
500,RMD,Healthcare,-93.6,4.2,4.2,-2.9,-17.2,-23.7,-33.5,-41.0,-47.7,-72.1,-91.2,-93.6,134.7,-103.2,1.9,0.0,-118.55946415504607,56.7,397.0,397.0,423.0,423.0,111.7,111.7,545.6,545.6,15,353.62203680304935,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,397.0,397.0,423.0,423.0,111.7,111.7,519.0,58.0,0.0,25.0,0.0,545.6,545.6,28187357601.3,28.187,333.0,other,equity,data_raw,284.87,-31.79,False
501,SWK,Industrials,-162.1,1.0,1.0,-1.2,-6.3,-5.3,-4.4,-20.2,-37.5,-66.4,-102.7,-162.1,21.3,-163.3,2.4,0.0,-5000.0,-11.8,543.0,543.0,550.0,550.0,128.19,128.19,546.44,546.44,-10,0.0,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,543.0,543.0,550.0,550.0,128.19,128.19,262.0,4.0,0.0,0.0,0.0,546.44,546.44,12329180401.31,12.329,477.0,other,equity,data_raw,93.37,-15.06,False
502,EXE,Oil & Gas E&P,-32.2,2.2,2.2,-5.1,-15.2,-21.0,-25.2,-26.6,-34.7,-38.5,,-32.2,97.5,-63.5,2.3,0.0,-60.17527674588537,32.6,463.0,463.0,269.0,269.0,127.88,127.88,548.13,548.13,5,58.50316077011769,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,463.0,463.0,269.0,269.0,127.88,127.88,490.0,58.0,11.0,25.0,0.0,548.13,548.13,22343974861.63,22.344,386.0,other,equity,data_raw,126.621,-26.24,False
503,ALGN,Medical Devices,-165.5,1.1,-0.5,-5.8,-12.9,-8.3,-7.7,-31.1,-57.5,-92.8,-124.9,-165.5,236.6,-169.2,2.6,0.0,-4975.170202268631,-15.2,547.0,547.0,554.0,554.0,115.01,115.01,548.61,548.61,-24,24.82979773136867,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,547.0,547.0,554.0,554.0,115.01,115.01,359.0,4.0,0.0,0.0,0.0,548.61,548.61,12052614112.0,12.053,481.0,other,equity,data_raw,200.25,-15.96,False
504,HSY,Confectioners,-92.1,0.0,-4.7,-3.3,-16.3,-14.9,-14.8,-19.1,-35.2,-56.9,-71.4,-92.1,80.2,-91.7,1.8,0.0,-4788.761920162027,58.1,394.0,394.0,420.0,420.0,114.55,114.55,552.7,552.7,-130,-3771.4933064432753,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,394.0,394.0,420.0,420.0,114.55,114.55,431.0,40.0,0.0,25.0,0.0,552.7,552.7,27083078350.38,27.083,343.0,other,equity,data_raw,239.48,-23.71,False
505,IBIT,Index,-46.0,0.0,0.0,-17.4,-17.7,-25.7,-42.3,-46.9,,,,-46.0,35.4,-93.7,2.0,0.0,50.1,-16.1,550.0,550.0,298.0,298.0,90.82,90.82,552.77,552.77,-48,-22.999999999999993,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,550.0,550.0,298.0,298.0,90.82,90.82,555.0,58.0,47.0,25.0,0.0,552.77,552.77,58118959104.0,58.119,,etf,etf,data_raw,71.82,-49.85,False
506,MDT,Healthcare,-137.1,7.5,7.5,4.1,-9.6,-18.0,-22.0,-26.2,-35.5,-58.5,-88.6,-137.1,12.1,-148.7,1.9,0.0,-1198.8580446952928,13.2,502.0,502.0,518.0,518.0,112.24,112.24,553.29,553.29,65,3801.141955304707,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,502.0,502.0,518.0,518.0,112.24,112.24,417.0,40.0,0.0,-2.0,0.0,553.29,553.29,105188695492.33,105.189,117.0,large,equity,data_raw,106.33,-22.95,False
507,TECH,Healthcare,-136.7,4.6,1.2,-1.8,-9.9,-16.2,-19.0,-37.6,-56.4,-88.4,-112.4,-136.7,167.5,-157.7,2.3,0.0,-1488.948442370204,13.6,501.0,501.0,517.0,517.0,108.33,108.33,553.43,553.43,23,510.8152306790048,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,501.0,501.0,517.0,517.0,108.33,108.33,419.0,40.0,0.0,-2.0,0.0,553.43,553.43,8326326225.96,8.326,518.0,other,equity,data_raw,72.16,-26.3,False
508,LW,Packaged Foods,-121.8,11.6,3.8,-3.5,-5.0,-13.2,-18.6,-36.1,-58.9,-73.9,-98.2,-121.8,59.8,-155.8,1.8,0.0,-5000.0,-23.8,561.0,561.0,493.0,493.0,112.22,112.22,553.87,553.87,-13,0.0,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,561.0,561.0,493.0,493.0,112.22,112.22,384.0,18.0,0.0,-2.0,0.0,553.87,553.87,5777402962.49,5.777,533.0,other,equity,data_raw,67.07,-37.98,False
509,HAS,Leisure,-112.0,7.7,-0.6,-8.1,-15.3,-13.0,-9.1,-1.7,-3.5,-27.2,-57.2,-112.0,23.8,-122.8,1.7,0.0,-1132.6530048479608,38.3,452.0,452.0,478.0,478.0,127.21,127.21,553.96,553.96,-8,-120.27331519821041,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,452.0,452.0,478.0,478.0,127.21,127.21,413.0,20.0,0.0,25.0,0.0,553.96,553.96,11951718925.96,11.952,484.0,other,equity,data_raw,106.98,-21.04,False
510,ED,Electric Utilities,-101.0,0.9,0.9,-4.7,-12.4,-10.1,-11.8,-18.6,-27.8,-40.0,-58.3,-101.0,25.7,-101.7,2.3,0.0,-5000.0,49.3,415.0,415.0,442.0,442.0,111.19,111.19,554.99,554.99,-71,0.0,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,415.0,415.0,442.0,442.0,111.19,111.19,383.0,40.0,0.0,25.0,0.0,554.99,554.99,38356572371.2,38.357,279.0,large,equity,data_raw,116.22,-10.45,False
511,XYL,Industrials,-102.8,2.0,2.0,-3.6,-14.3,-21.2,-29.9,-38.5,-48.3,-61.9,-77.7,-102.8,41.6,-105.3,1.8,0.0,-1252.926501935881,47.5,422.0,422.0,448.0,448.0,118.5,118.5,556.65,556.65,6,1163.131842819471,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,422.0,422.0,448.0,448.0,118.5,118.5,499.0,58.0,0.0,-2.0,0.0,556.65,556.65,26189069131.28,26.189,354.0,other,equity,data_raw,154.27,-28.58,False
512,DX-Y.NYB,Index,-149.2,0.9,0.9,-1.7,-6.9,-8.0,-12.9,-26.3,-42.4,-63.8,-91.4,-149.2,13.7,-150.2,2.8,0.0,-5000.0,1.1,520.0,520.0,533.0,533.0,127.46,127.46,556.91,556.91,0,0.0,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,520.0,520.0,533.0,533.0,127.46,127.46,331.0,14.0,0.0,0.0,0.0,556.91,556.91,,,,index,index,,100.64,-1.2,False
513,BA,Aerospace & Defense,-139.7,1.0,-2.0,-6.2,-9.4,-8.6,-13.1,-10.9,-29.1,-48.2,-81.7,-139.7,110.6,-141.6,1.5,0.0,-4902.523603118141,10.6,508.0,508.0,523.0,523.0,106.95,106.95,559.85,559.85,-81,-1348.3380039902509,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,508.0,508.0,523.0,523.0,106.95,106.95,370.0,14.0,0.0,25.0,0.0,559.85,559.85,171392691362.6,171.393,71.0,cap100,equity,data_raw,254.3499,-14.52,False
514,ABT,Medical Devices,-119.2,4.1,4.1,0.0,-14.8,-23.5,-35.7,-45.9,-57.6,-78.1,-100.7,-119.2,74.9,-127.0,2.4,0.0,-590.1275222314692,31.1,467.0,467.0,489.0,489.0,109.69,109.69,560.89,560.89,20,1723.8582504549058,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,467.0,467.0,489.0,489.0,109.69,109.69,511.0,58.0,0.0,-2.0,0.0,560.89,560.89,158121795993.88,158.122,79.0,cap100,equity,data_raw,135.45,-32.98,False
